,title,genres,tmdbId
5990,"History of Violence, A",Action|Crime|Drama|Thriller,59.0
5996,Into the Blue,Action|Adventure|Crime|Thriller,11968.0
5998,Wallace & Gromit in The Curse of the Were-Rabbit,Adventure|Animation|Children|Comedy,533.0
5999,Kiss Kiss Bang Bang,Comedy|Crime|Mystery|Thriller,5236.0
6008,In Her Shoes,Comedy|Drama,11931.0
6011,Brokeback Mountain,Drama|Romance,142.0
6020,"Legend of Zorro, The",Action|Adventure|Drama|Western,1656.0
6022,Saw II,Horror|Thriller,215.0
6025,American Pie Presents: Band Camp (American Pie 4: Band Camp),Comedy,8274.0
6029,Jarhead,Action|Drama|War,25.0
6030,Chicken Little,Action|Adventure|Animation|Children|Comedy|Sci-Fi,9982.0
6037,Syriana,Drama|Thriller,231.0
6041,Pride & Prejudice,Drama|Romance,4348.0
6044,"Descent, The",Adventure|Drama|Horror|Thriller,9392.0
6045,Harry Potter and the Goblet of Fire,Adventure|Fantasy|Thriller|IMAX,674.0
6046,Walk the Line,Drama|Musical|Romance,69.0
6048,Zathura,Action|Adventure|Children|Fantasy,6795.0
6056,Match Point,Crime|Drama|Romance,116.0
6058,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",Adventure|Children|Fantasy,411.0
6059,King Kong,Action|Adventure|Drama|Fantasy|Thriller,254.0
6060,Memoirs of a Geisha,Drama|Romance,1904.0
6070,Munich,Action|Crime|Drama|Thriller,612.0
6074,Cheaper by the Dozen 2,Adventure|Comedy,9641.0
6075,Fun with Dick and Jane,Comedy|Crime,7552.0
6089,District 13 (Banlieue 13),Action|Crime|Sci-Fi,10045.0
6090,Hostel,Horror,1690.0
6095,Hoodwinked!,Animation|Children|Comedy,10982.0
6096,Underworld: Evolution,Action|Fantasy|Horror,834.0
6110,Nanny McPhee,Children|Comedy|Fantasy,11283.0
6112,Final Destination 3,Horror|Mystery|Thriller,9286.0
6116,"Pink Panther, The",Adventure|Comedy|Crime,12096.0
6123,Eight Below,Action|Adventure|Drama|Romance,9036.0
6126,Ultraviolet,Action|Fantasy|Sci-Fi|Thriller,9920.0
6127,Just My Luck,Comedy|Romance,10025.0
6129,16 Blocks,Crime|Thriller,2207.0
6132,Ice Age 2: The Meltdown,Adventure|Animation|Children|Comedy,950.0
6134,V for Vendetta,Action|Sci-Fi|Thriller|IMAX,752.0
6135,She's the Man,Comedy|Romance,9655.0
6136,Thank You for Smoking,Comedy|Drama,9388.0
6138,Inside Man,Crime|Drama|Thriller,388.0
6145,"Hills Have Eyes, The",Drama|Horror|Thriller,9792.0
6148,"Lives of Others, The (Das leben der Anderen)",Drama|Romance|Thriller,582.0
6153,Lucky Number Slevin,Crime|Drama|Mystery,186.0
6173,Scary Movie 4,Comedy|Horror,4257.0
6174,Hard Candy,Drama|Thriller,2652.0
6178,Silent Hill,Fantasy|Horror|Thriller,588.0
6182,Mission: Impossible III,Action|Adventure|Thriller,956.0
6183,RV,Adventure|Children|Comedy,9530.0
6188,Over the Hedge,Adventure|Animation|Children|Comedy,7518.0
6190,Poseidon,Action|Adventure|Thriller|IMAX,503.0
6191,"Da Vinci Code, The",Drama|Mystery|Thriller,591.0
6192,X-Men: The Last Stand,Action|Sci-Fi|Thriller,36668.0
6193,"Break-Up, The",Comedy|Drama|Romance,9767.0
6195,Cars,Animation|Children|Comedy,920.0
6201,"Lake House, The",Drama|Fantasy|Romance,2044.0
6202,Click,Adventure|Comedy|Drama|Fantasy|Romance,9339.0
6203,"Devil Wears Prada, The",Comedy|Drama,350.0
6204,Pirates of the Caribbean: Dead Man's Chest,Action|Adventure|Fantasy,58.0
6208,My Super Ex-Girlfriend,Comedy|Fantasy|Romance,4474.0
6209,Marie Antoinette,Drama|Romance,1887.0
6213,High School Musical,Children|Comedy|Drama|Musical|Romance,10947.0
6217,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The)",Action|Crime|Drama|Thriller,9615.0
6218,Garfield: A Tail of Two Kitties,Animation|Children|Comedy,9513.0
6221,Superman Returns,Action|Adventure|Sci-Fi|IMAX,1452.0
6225,Little Miss Sunshine,Adventure|Comedy|Drama,773.0
6227,Babel,Drama|Thriller,1164.0
6233,Monster House,Animation|Children|Fantasy|Mystery,9297.0
6234,Snakes on a Plane,Action|Comedy|Horror|Thriller,326.0
6236,Talladega Nights: The Ballad of Ricky Bobby,Action|Comedy,9718.0
6237,Night at the Museum,Action|Comedy|Fantasy|IMAX,1593.0
6238,World Trade Center,Drama,1852.0
6239,Stranger than Fiction,Comedy|Drama|Fantasy|Romance,1262.0
6240,Miami Vice,Action|Crime|Drama|Thriller,82.0
6241,"Pursuit of Happyness, The",Drama,1402.0
6244,Crank,Action|Thriller,1948.0
6248,Step Up,Drama|Romance,9762.0
6259,"Illusionist, The",Drama|Fantasy|Mystery|Romance,1491.0
6276,Idiocracy,Adventure|Comedy|Sci-Fi|Thriller,7512.0
6280,"Fountain, The",Drama|Fantasy|Romance,1381.0
6288,Apocalypto,Adventure|Drama|Thriller,1579.0
6293,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy,496.0
6294,"Pan's Labyrinth (Laberinto del fauno, El)",Drama|Fantasy|Thriller,1417.0
6296,Open Season,Adventure|Animation|Children|Comedy|IMAX,7484.0
6298,"Departed, The",Crime|Drama|Thriller,1422.0
6310,"Last King of Scotland, The",Drama|Thriller,1523.0
6313,Children of Men,Action|Adventure|Drama|Sci-Fi|Thriller,9693.0
6314,"Prestige, The",Drama|Mystery|Sci-Fi|Thriller,1124.0
6315,Flags of Our Fathers,Drama|War,3683.0
6317,Saw III,Crime|Horror|Thriller,214.0
6320,Flushed Away,Animation|Comedy,11619.0
6321,Perfume: The Story of a Murderer,Crime|Drama|Thriller,1427.0
6329,Casino Royale,Action|Adventure|Thriller,36557.0
6330,Happy Feet,Adventure|Animation|Children|Comedy|IMAX,9836.0
6332,Déjà Vu (Deja Vu),Action|Sci-Fi|Thriller,7551.0
6335,"Holiday, The",Comedy|Romance,1581.0
6341,Blood Diamond,Action|Adventure|Crime|Drama|Thriller|War,1372.0
6343,Eragon,Action|Adventure|Fantasy,2486.0
6344,Rocky Balboa,Action|Drama,1246.0
6360,Letters from Iwo Jima,Drama|War,1251.0
6364,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile),Comedy|Romance,8275.0
6369,Alpha Dog,Crime|Drama,7457.0
6372,Bridge to Terabithia,Adventure|Children|Fantasy,1265.0
6379,Smokin' Aces,Action|Crime|Drama|Thriller,7516.0
6384,Hannibal Rising,Drama|Horror|Thriller,1248.0
6388,Ratatouille,Animation|Children|Drama,2062.0
6396,Ghost Rider,Action|Fantasy|Thriller,1250.0
6399,Music and Lyrics,Comedy|Romance,11172.0
6400,"Number 23, The",Drama|Mystery|Thriller,3594.0
6405,Hot Fuzz,Action|Comedy|Crime|Mystery,4638.0
6408,Next,Action|Sci-Fi|Thriller,1738.0
6411,Zodiac,Crime|Drama|Thriller,1949.0
6415,Wild Hogs,Adventure|Comedy,11199.0
6416,300,Action|Fantasy|War|IMAX,1271.0
6421,"Host, The (Gwoemul)",Comedy|Drama|Horror|Sci-Fi|Thriller,1255.0
6426,Dead Silence,Horror|Mystery|Thriller,14001.0
6429,Shooter,Action|Drama|Thriller,7485.0
6434,Blades of Glory,Comedy|Romance,9955.0
6438,Meet the Robinsons,Action|Adventure|Animation|Children|Comedy|Sci-Fi,1267.0
6441,Sunshine,Adventure|Drama|Sci-Fi|Thriller,1272.0
6444,Disturbia,Drama|Thriller,8271.0
6447,Fracture,Crime|Drama|Mystery|Thriller,6145.0
6450,Mr. Bean's Holiday,Comedy,1268.0
6453,Spider-Man 3,Action|Adventure|Sci-Fi|Thriller|IMAX,559.0
6464,Knocked Up,Comedy|Drama|Romance,4964.0
6465,Hairspray,Comedy|Drama|Musical,2976.0
6466,28 Weeks Later,Horror|Sci-Fi|Thriller,1562.0
6469,Shrek the Third,Adventure|Animation|Children|Comedy|Fantasy,810.0
6470,Once,Drama|Musical|Romance,5723.0
6471,Pirates of the Caribbean: At World's End,Action|Adventure|Comedy|Fantasy,285.0
6473,Mr. Brooks,Crime|Drama|Thriller,3432.0
6480,Ocean's Thirteen,Crime|Thriller,298.0
6483,Hostel: Part II,Crime|Horror|Thriller,1691.0
6487,Surf's Up,Animation|Children|Comedy,9408.0
6488,Fantastic Four: Rise of the Silver Surfer,Action|Adventure|Sci-Fi,1979.0
6491,Death Proof,Action|Adventure|Crime|Horror|Thriller,1991.0
6499,1408,Drama|Horror|Thriller,3021.0
6500,Death at a Funeral,Comedy,2196.0
6501,Live Free or Die Hard,Action|Adventure|Crime|Thriller,1571.0
6503,Evan Almighty,Comedy|Fantasy,2698.0
6504,Transformers,Action|Sci-Fi|Thriller|IMAX,1858.0
6505,Harry Potter and the Order of the Phoenix,Adventure|Drama|Fantasy|IMAX,675.0
6506,I Now Pronounce You Chuck and Larry,Comedy|Romance,3563.0
6512,Stardust,Adventure|Comedy|Fantasy|Romance,2270.0
6513,"Simpsons Movie, The",Animation|Comedy,35.0
6517,"Bourne Ultimatum, The",Action|Crime|Thriller,2503.0
6520,Superbad,Comedy,8363.0
6522,Rush Hour 3,Action|Comedy|Crime|Thriller,5174.0
6526,"Kingdom, The",Action|Drama|Thriller,4349.0
6531,Halloween,Horror,2082.0
6539,Planet Terror,Action|Horror|Sci-Fi,1992.0
6540,3:10 to Yuma,Action|Crime|Drama|Western,5176.0
6541,Shoot 'Em Up,Action|Comedy|Crime,4141.0
6544,Atonement,Drama|Romance|War,4347.0
6554,Eastern Promises,Crime|Drama|Thriller,2252.0
6560,Resident Evil: Extinction,Action|Horror|Sci-Fi|Thriller,7737.0
6562,Good Luck Chuck,Comedy|Romance,10030.0
6563,Into the Wild,Action|Adventure|Drama,5915.0
6569,"Darjeeling Limited, The",Adventure|Comedy|Drama,4538.0
6572,Michael Clayton,Drama|Thriller,4566.0
6574,Lars and the Real Girl,Comedy|Drama,6615.0
6575,30 Days of Night,Horror|Thriller,4513.0
6576,Gone Baby Gone,Crime|Drama|Mystery,4771.0
6579,"Assassination of Jesse James by the Coward Robert Ford, The",Crime|Drama|Western,4512.0
6581,Persepolis,Animation|Drama,2011.0
6587,Saw IV,Crime|Horror|Thriller,663.0
6590,Elite Squad (Tropa de Elite),Action|Crime|Drama|Thriller,7347.0
6592,American Gangster,Crime|Drama|Thriller,4982.0
6593,Bee Movie,Animation|Comedy,5559.0
6596,No Country for Old Men,Crime|Drama,6977.0
6600,August Rush,Drama|Musical,5123.0
6601,"Man from Earth, The",Drama|Sci-Fi,13363.0
6603,Beowulf,Action|Adventure|Animation|Fantasy|IMAX,2310.0
6608,"Mist, The",Horror|Sci-Fi,5876.0
6609,Enchanted,Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,4523.0
6610,Hitman,Action|Crime|Thriller,1620.0
6612,"Golden Compass, The",Adventure|Children|Fantasy,2268.0
6613,I Am Legend,Action|Horror|Sci-Fi|Thriller|IMAX,6479.0
6614,Alvin and the Chipmunks,Children|Comedy,6477.0
6620,"Orphanage, The (Orfanato, El)",Drama|Horror|Mystery|Thriller,6537.0
6621,Juno,Comedy|Drama|Romance,7326.0
6625,"Bucket List, The",Comedy|Drama,7350.0
6629,Sweeney Todd: The Demon Barber of Fleet Street,Drama|Horror|Musical|Thriller,13885.0
6630,National Treasure: Book of Secrets,Action|Adventure,6637.0
6631,There Will Be Blood,Drama|Western,7345.0
6633,AVPR: Aliens vs. Predator - Requiem,Action|Horror|Sci-Fi,440.0
6640,P.S. I Love You,Comedy|Drama|Romance,6023.0
6641,27 Dresses,Comedy|Romance,6557.0
6645,[REC],Drama|Horror|Thriller,8329.0
6647,Cloverfield,Action|Mystery|Sci-Fi|Thriller,7191.0
6654,Rambo (Rambo 4),Action|Drama|Thriller|War,7555.0
6658,Hellboy II: The Golden Army,Action|Adventure|Fantasy|Sci-Fi,11253.0
6659,In Bruges,Comedy|Crime|Drama|Thriller,8321.0
6663,Fool's Gold,Action|Adventure|Comedy|Romance,8676.0
6664,Jumper,Action|Adventure|Drama|Sci-Fi|Thriller,8247.0
6665,"Definitely, Maybe",Comedy|Drama|Romance,8390.0
6667,Vantage Point,Action|Drama|Thriller,7461.0
6668,"Spiderwick Chronicles, The",Adventure|Children|Drama|Fantasy|IMAX,8204.0
6669,Step Up 2 the Streets,Drama|Musical|Romance,8328.0
6670,"Other Boleyn Girl, The",Drama|Romance,12184.0
6676,"10,000 BC",Adventure|Romance|Thriller,7840.0
6677,"Bank Job, The",Action|Crime|Thriller,8848.0
6679,Horton Hears a Who!,Adventure|Animation|Children|Comedy,12222.0
6680,Funny Games U.S.,Drama|Thriller,8461.0
6693,"Dark Knight, The",Action|Crime|Drama|IMAX,155.0
6694,Never Back Down,Action,8456.0
6697,21,Crime|Drama|Romance|Thriller,8065.0
6708,Forgetting Sarah Marshall,Comedy|Romance,9870.0
6712,Harold & Kumar Escape from Guantanamo Bay,Adventure|Comedy,13335.0
6715,"Forbidden Kingdom, The",Action|Adventure|Comedy|Fantasy,1729.0
6726,Iron Man,Action|Adventure|Sci-Fi,1726.0
6729,Taken,Action|Crime|Drama|Thriller,8681.0
6731,What Happens in Vegas...,Comedy|Romance,9029.0
6732,American Pie Presents Beta House (American Pie 6: Beta House),Comedy,8277.0
6734,"Chronicles of Narnia: Prince Caspian, The",Adventure|Children|Fantasy,2454.0
6737,Indiana Jones and the Kingdom of the Crystal Skull,Action|Adventure|Comedy|Sci-Fi,217.0
6739,Sex and the City,Comedy|Romance,4564.0
6740,"Strangers, The",Horror|Thriller,10665.0
6743,Kung Fu Panda,Action|Animation|Children|Comedy|IMAX,9502.0
6746,You Don't Mess with the Zohan,Comedy,10661.0
6752,"Happening, The",Drama|Sci-Fi|Thriller,8645.0
6753,"Incredible Hulk, The",Action|Sci-Fi,1724.0
6755,WALL·E,Adventure|Animation|Children|Romance|Sci-Fi,10681.0
6756,Wanted,Action|Thriller,8909.0
6757,Hancock,Action|Adventure|Comedy|Crime|Fantasy,8960.0
6758,Get Smart,Action|Comedy,11665.0
6770,Mamma Mia!,Comedy|Musical|Romance,11631.0
6771,Welcome to the Sticks (Bienvenue chez les Ch'tis),Comedy,8265.0
6774,Journey to the Center of the Earth,Action|Adventure|Sci-Fi,88751.0
6780,Watchmen,Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,13183.0
6784,Step Brothers,Comedy,12133.0
6785,"X-Files: I Want to Believe, The",Drama|Mystery|Sci-Fi|Thriller,8836.0
6794,"Mummy: Tomb of the Dragon Emperor, The",Action|Adventure|Fantasy|Thriller,1735.0
6797,Vicky Cristina Barcelona,Comedy|Drama|Romance,5038.0
6800,Pineapple Express,Action|Comedy|Crime,10189.0
6804,High School Musical 2,Comedy|Drama|Musical|Romance,13649.0
6805,Tropic Thunder,Action|Adventure|Comedy|War,7446.0
6810,Let the Right One In (Låt den rätte komma in),Drama|Fantasy|Horror|Romance,13310.0
6812,Death Race,Action|Adventure|Sci-Fi|Thriller,10483.0
6813,"House Bunny, The",Comedy,12620.0
6816,Mirrors,Horror|Mystery|Thriller,13515.0
6819,Burn After Reading,Comedy|Crime|Drama,4944.0
6821,Babylon A.D.,Action|Adventure|Sci-Fi|Thriller,9381.0
6835,Eagle Eye,Action|Crime|Thriller|IMAX,13027.0
6844,Body of Lies,Action|Drama|Thriller,12113.0
6845,City of Ember,Adventure|Children|Sci-Fi,13600.0
6847,Max Payne,Action|Crime|Drama|Thriller,13051.0
6848,Zack and Miri Make a Porno,Comedy|Drama|Romance,10358.0
6854,"Wave, The (Welle, Die)",Drama,7735.0
6861,RocknRolla,Action|Crime,13809.0
6864,Madagascar: Escape 2 Africa,Action|Adventure|Animation|Children|Comedy|IMAX,10527.0
6866,Changeling,Crime|Drama|Mystery,3580.0
6867,"Road, The",Adventure|Drama|Thriller,20766.0
6868,Slumdog Millionaire,Crime|Drama|Romance,12405.0
6869,Quantum of Solace,Action|Adventure|Thriller,10764.0
6870,Role Models,Comedy,15373.0
6878,Saw V,Crime|Horror|Thriller,11917.0
6885,Australia,Adventure|Drama|War|Western,6972.0
6886,Bolt,Action|Adventure|Animation|Children|Comedy,13053.0
6887,Milk,Drama,10139.0
6888,Twilight,Drama|Fantasy|Romance|Thriller,8966.0
6890,Transporter 3,Action|Adventure|Crime|Thriller,13387.0
6892,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The)",Drama|War,14574.0
6901,"Day the Earth Stood Still, The",Drama|Sci-Fi|Thriller|IMAX,10200.0
6904,Doubt,Drama|Mystery,14359.0
6905,Gran Torino,Crime|Drama,13223.0
6907,"Reader, The",Drama|Romance,8055.0
6909,Seven Pounds,Drama,11321.0
6910,"Wrestler, The",Drama,12163.0
6911,"Curious Case of Benjamin Button, The",Drama|Fantasy|Mystery|Romance,4922.0
6912,Yes Man,Comedy,10201.0
6913,Valkyrie,Drama|Thriller|War,2253.0
6917,Bedtime Stories,Adventure|Children|Comedy,10202.0
6919,Revolutionary Road,Drama|Romance,4148.0
6924,Defiance,Drama|Thriller|War,13813.0
6926,Marley & Me,Comedy|Drama,14306.0
6927,Ponyo (Gake no ue no Ponyo),Adventure|Animation|Children|Fantasy,12429.0
6930,Ip Man,Action|Drama|War,14756.0
6932,Bride Wars,Comedy|Romance,10521.0
6939,Underworld: Rise of the Lycans,Action|Fantasy|Horror|Thriller,12437.0
6940,Inkheart,Adventure|Fantasy,2309.0
6943,Paul Blart: Mall Cop,Action|Comedy|Crime,14560.0
6948,Coraline,Animation|Fantasy|Thriller,14836.0
6949,Push,Sci-Fi|Thriller,13455.0
6951,He's Just Not That Into You,Comedy|Drama|Romance,10184.0
6964,Friday the 13th,Horror,13207.0
6970,"I Love You, Man",Comedy,16538.0
6974,Knowing,Action|Drama|Mystery|Sci-Fi|Thriller,13811.0
6975,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor)",Crime|Drama|Mystery|Thriller,15472.0
6979,Monsters vs. Aliens,Animation|Sci-Fi|IMAX,15512.0
6985,Adventureland,Comedy|Drama,16614.0
6986,Confessions of a Shopaholic,Comedy|Romance,20048.0
6989,"Fast & Furious (Fast and the Furious 4, The)",Action|Crime|Drama|Thriller,13804.0
6991,Pirate Radio,Comedy|Drama,18947.0
6992,17 Again,Comedy|Drama,16996.0
6993,Inglourious Basterds,Action|Drama|War,16869.0
6994,State of Play,Crime|Drama|Thriller,16995.0
6996,Crank: High Voltage,Action|Comedy|Crime,15092.0
6997,Moon,Drama|Mystery|Sci-Fi|Thriller,17431.0
6999,X-Men Origins: Wolverine,Action|Sci-Fi|Thriller,2080.0
7001,Star Trek,Action|Adventure|Sci-Fi|IMAX,13475.0
7008,Angels & Demons,Crime|Drama|Mystery|Thriller,13448.0
7013,Terminator Salvation,Action|Adventure|Sci-Fi|Thriller,534.0
7014,Night at the Museum: Battle of the Smithsonian,Action|Comedy|IMAX,18360.0
7021,Drag Me to Hell,Comedy|Horror,16871.0
7022,Up,Adventure|Animation|Children|Drama,14160.0
7026,"Hangover, The",Comedy|Crime,18785.0
7028,Antichrist,Drama|Fantasy,17609.0
7037,"Taking of Pelham 1 2 3, The",Crime|Drama|Thriller,18487.0
7039,"Proposal, The",Comedy|Romance,18240.0
7040,Year One,Adventure|Comedy,17610.0
7043,"Hurt Locker, The",Action|Drama|Thriller|War,12162.0
7047,Transformers: Revenge of the Fallen,Action|Adventure|Sci-Fi|IMAX,8373.0
7050,Ghosts of Girlfriends Past,Comedy|Fantasy|Romance,12556.0
7051,Public Enemies,Crime|Drama|Thriller,11322.0
7052,Ice Age: Dawn of the Dinosaurs,Action|Adventure|Animation|Children|Comedy|Romance,8355.0
7055,My Sister's Keeper,Drama,10024.0
7058,(500) Days of Summer,Comedy|Drama|Romance,19913.0
7059,Brüno (Bruno),Comedy,18480.0
7061,Harry Potter and the Half-Blood Prince,Adventure|Fantasy|Mystery|Romance|IMAX,767.0
7065,"Imaginarium of Doctor Parnassus, The",Drama|Fantasy,8054.0
7069,Orphan,Drama|Horror|Mystery|Thriller,21208.0
7070,"Ugly Truth, The",Comedy|Drama|Romance,20943.0
7073,District 9,Mystery|Sci-Fi|Thriller,17654.0
7074,Julie & Julia,Comedy|Drama|Romance,24803.0
7076,Race to Witch Mountain,Adventure|Children|Fantasy|Sci-Fi|Thriller,13836.0
7077,Hannah Montana: The Movie,Comedy|Drama|Musical|Romance,18126.0
7078,G.I. Joe: The Rise of Cobra,Action|Adventure|Sci-Fi|Thriller,14869.0
7086,"Time Traveler's Wife, The",Drama|Romance|Sci-Fi,24420.0
7091,G-Force,Action|Adventure|Children|Fantasy,19585.0
7094,Bronson,Action|Comedy|Drama|Thriller,18533.0
7101,"Secret in Their Eyes, The (El secreto de sus ojos)",Crime|Drama|Mystery|Romance|Thriller,25376.0
7102,9,Adventure|Animation|Sci-Fi,12244.0
7107,Pandorum,Horror|Sci-Fi|Thriller,19898.0
7109,"Men Who Stare at Goats, The",Action|Comedy|Drama,10313.0
7111,Jennifer's Body,Comedy|Horror|Sci-Fi|Thriller,19994.0
7114,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The)",Horror|Thriller,19912.0
7115,Gamer,Action|Sci-Fi|Thriller,18501.0
7116,Cloudy with a Chance of Meatballs,Animation|Children|Fantasy|IMAX,22794.0
7123,Paranormal Activity,Horror|Thriller,23827.0
7128,"Serious Man, A",Comedy|Drama,12573.0
7135,"Invention of Lying, The",Comedy,23082.0
7136,Surrogates,Action|Sci-Fi|Thriller,19959.0
7137,Zombieland,Action|Comedy|Horror,19908.0
7142,Couples Retreat,Comedy|Romance,19899.0
7144,Where the Wild Things Are,Adventure|Children|Drama|Fantasy|IMAX,16523.0
7147,Law Abiding Citizen,Drama|Thriller,22803.0
7149,Mary and Max,Animation|Comedy|Drama,24238.0
7154,Up in the Air,Drama|Romance,22947.0
7156,Saw VI,Crime|Horror|Mystery|Thriller,22804.0
7163,Fantastic Mr. Fox,Adventure|Animation|Children|Comedy|Crime,10315.0
7164,"Christmas Carol, A",Animation|Children|Drama|Fantasy|IMAX,17979.0
7168,2012,Action|Drama|Sci-Fi|Thriller,14161.0
7171,"Twilight Saga: New Moon, The",Drama|Fantasy|Horror|Romance|Thriller,18239.0
7179,Brothers,Drama|Thriller|War,7445.0
7181,"Blind Side, The",Drama,22881.0
7185,Planet 51,Adventure|Animation|Children|Comedy|Sci-Fi,16866.0
7187,"Single Man, A",Drama,34653.0
7188,"Lovely Bones, The",Crime|Drama|Fantasy|Horror|Thriller,7980.0
7189,Invictus,Drama,22954.0
7190,"Princess and the Frog, The",Animation|Children|Fantasy|Musical|Romance,10198.0
7195,Avatar,Action|Adventure|Sci-Fi|IMAX,19995.0
7197,Sherlock Holmes,Action|Crime|Mystery|Thriller,10528.0
7199,Alvin and the Chipmunks: The Squeakquel,Animation|Children|Comedy|Musical,23398.0
7200,American Pie Presents: The Book of Love (American Pie 7: The Book of Love),Comedy,26123.0
7204,Daybreakers,Action|Drama|Horror|Thriller,19901.0
7205,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale),Drama,28178.0
7206,Leap Year,Comedy|Romance,25195.0
7207,"Book of Eli, The",Action|Adventure|Drama,20504.0
7208,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes)",Action|Crime|Mystery,33613.0
7220,Asterix at the Olympic Games (Astérix aux jeux olympiques),Adventure|Children|Comedy|Fantasy,2395.0
7226,3 Idiots,Comedy|Drama|Romance,20453.0
7227,Legion,Action|Fantasy|Horror|Thriller,22894.0
7233,Triangle,Drama|Horror|Mystery|Thriller,26466.0
7234,I Love You Phillip Morris,Comedy|Drama|Romance,8952.0
7239,Valentine's Day,Comedy|Romance,32856.0
7240,"Wolfman, The",Horror|Thriller,7978.0
7241,Shutter Island,Drama|Mystery|Thriller,11324.0
7243,"Girl Who Played with Fire, The (Flickan som lekte med elden)",Action|Crime|Drama|Mystery|Thriller,24253.0
7244,Percy Jackson & the Olympians: The Lightning Thief,Adventure|Fantasy,32657.0
7245,Cop Out,Action|Comedy|Crime,23742.0
7246,"Ghost Writer, The",Drama|Mystery|Thriller,11439.0
7254,"Crazies, The",Action|Drama|Horror|Sci-Fi|Thriller,29427.0
7255,Dear John,Drama|Romance|War,22971.0
7257,Tooth Fairy,Comedy|Fantasy,23023.0
7259,[REC]²,Horror|Thriller,10664.0
7261,Alice in Wonderland,Adventure|Fantasy|IMAX,12155.0
7263,Green Zone,Action|Drama|Thriller|War,22972.0
7264,From Paris with Love,Action|Crime,26389.0
7265,Dorian Gray,Drama|Horror|Sci-Fi,23488.0
7267,She's Out of My League,Comedy,34016.0
7269,Remember Me,Drama|Romance,23169.0
7271,Frozen,Drama|Horror|Thriller,44363.0
7275,"Bounty Hunter, The",Action|Comedy|Romance,27573.0
7279,Repo Men,Action|Sci-Fi|Thriller,31867.0
7280,Case 39,Horror|Thriller,28355.0
7283,Hot Tub Time Machine,Comedy|Sci-Fi,23048.0
7285,How to Train Your Dragon,Adventure|Animation|Children|Fantasy|IMAX,10191.0
7288,Clash of the Titans,Action|Adventure|Drama|Fantasy,18823.0
7289,Kick-Ass,Action|Comedy,23483.0
7290,Date Night,Action|Comedy|Romance,35056.0
7302,"Losers, The",Action|Adventure|Drama|Mystery|Thriller,34813.0
7303,"Last Song, The",Drama|Romance,35690.0
7305,"Human Centipede, The (First Sequence)",Horror,37169.0
7307,Iron Man 2,Action|Adventure|Sci-Fi|Thriller|IMAX,10138.0
7312,"Nightmare on Elm Street, A",Fantasy|Horror|Thriller,23437.0
7316,Robin Hood,Action|Adventure|Drama|Romance|War,20662.0
7321,Blue Valentine,Drama|Romance,46705.0
7322,Killers,Action|Comedy,37821.0
7323,Buried,Mystery|Thriller,26388.0
7325,Prince of Persia: The Sands of Time,Action|Adventure|Fantasy|Romance|IMAX,9543.0
7330,Get Him to the Greek,Comedy,32823.0
7332,"Back-up Plan, The",Comedy|Romance,34806.0
7333,Splice,Horror|Sci-Fi|Thriller,37707.0
7334,Letters to Juliet,Drama|Romance,37056.0
7335,Exam,Mystery|Thriller,29917.0
7337,"A-Team, The",Action|Comedy|Thriller,34544.0
7338,Toy Story 3,Adventure|Animation|Children|Comedy|Fantasy|IMAX,10193.0
7340,Winter's Bone,Drama|Thriller,39013.0
7343,Shrek Forever After (a.k.a. Shrek: The Final Chapter),Adventure|Animation|Children|Comedy|Fantasy|IMAX,10192.0
7346,"Twilight Saga: Eclipse, The",Fantasy|Romance|Thriller|IMAX,24021.0
7348,"Last Airbender, The",Action|Adventure|Fantasy,10196.0
7352,Predators,Action|Sci-Fi|Thriller,34851.0
7354,Despicable Me,Animation|Children|Comedy|Crime,20352.0
7355,Inception,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,27205.0
7356,Grown Ups,Comedy,38365.0
7357,"Sorcerer's Apprentice, The",Action|Adventure|Children|Comedy|Fantasy,27022.0
7358,Knight and Day,Action|Comedy|Romance,37834.0
7359,"Karate Kid, The",Action|Children|Drama,38575.0
7360,"Kids Are All Right, The",Comedy|Drama,39781.0
7363,Batman: Under the Red Hood,Action|Animation,40662.0
7364,Salt,Action|Thriller,27576.0
7367,Mr. Nobody,Drama|Fantasy|Romance|Sci-Fi,31011.0
7368,Dinner for Schmucks,Comedy,38778.0
7371,Ip Man 2,Action,37472.0
7374,"Other Guys, The",Action|Comedy,27581.0
7377,"Expendables, The",Action|Adventure|Thriller,27578.0
7378,Scott Pilgrim vs. the World,Action|Comedy|Fantasy|Musical|Romance,22538.0
7381,Piranha (Piranha 3D),Action|Horror|Thriller,43593.0
7388,"American, The",Drama|Thriller,27579.0
7391,"Switch, The",Comedy|Romance,41210.0
